,SDT_YY,SDT_MM,SDT_DD,hour,ARP,temp,hum,dew,windSpeed
459,2019,9,20,17,ARP2,23,86,21,2.057777777777778
460,2019,9,20,18,ARP2,23,86,21,2.057777777777778
461,2019,9,20,19,ARP2,23,86,21,2.057777777777778
462,2019,9,20,20,ARP2,23,87,21,2.5722222222222224
463,2019,9,20,21,ARP2,23,87,21,2.5722222222222224
464,2019,9,20,22,ARP2,23,87,21,2.5722222222222224
465,2019,9,20,23,ARP2,23,87,21,2.057777777777778
466,2019,9,21,0,ARP2,23,87,21,2.057777777777778
467,2019,9,21,1,ARP2,23,87,21,2.057777777777778
468,2019,9,21,2,ARP2,23,88,21,1.5433333333333332
469,2019,9,21,3,ARP2,23,88,21,1.028888888888889
470,2019,9,21,4,ARP2,23,89,21,2.5722222222222224
471,2019,9,21,5,ARP2,23,90,21,3.601111111111111
472,2019,9,21,6,ARP2,22,92,21,5.144444444444445
473,2019,9,21,7,ARP2,23,90,21,4.63
474,2019,9,21,8,ARP2,23,89,21,4.63
475,2019,9,21,9,ARP2,23,88,21,4.63
476,2019,9,21,10,ARP2,23,88,21,4.115555555555556
477,2019,9,21,11,ARP2,23,87,21,4.115555555555556
478,2019,9,21,12,ARP2,23,87,21,3.601111111111111
479,2019,9,21,13,ARP2,23,87,21,3.601111111111111
480,2019,9,21,14,ARP2,23,86,21,3.0866666666666664
481,2019,9,21,15,ARP2,23,86,21,2.5722222222222224
482,2019,9,21,16,ARP2,23,86,20,3.0866666666666664
483,2019,9,21,17,ARP2,23,87,20,3.0866666666666664
484,2019,9,21,18,ARP2,23,87,20,3.0866666666666664
485,2019,9,21,19,ARP2,22,87,20,3.601111111111111
486,2019,9,21,20,ARP2,22,88,20,4.115555555555556
487,2019,9,21,21,ARP2,22,88,20,4.115555555555556
488,2019,9,21,22,ARP2,22,89,20,4.115555555555556
489,2019,9,21,23,ARP2,22,90,21,4.115555555555556
490,2019,9,22,0,ARP2,22,90,21,4.115555555555556
491,2019,9,22,1,ARP2,22,92,21,4.63
492,2019,9,22,2,ARP2,22,93,21,4.63
493,2019,9,22,3,ARP2,22,94,22,5.144444444444445
494,2019,9,22,4,ARP2,23,94,22,5.144444444444445
495,2019,9,22,5,ARP2,23,94,22,5.658888888888889
496,2019,9,22,6,ARP2,23,94,22,6.173333333333333
497,2019,9,22,7,ARP2,23,93,22,6.173333333333333
498,2019,9,22,8,ARP2,23,91,21,6.173333333333333
499,2019,9,22,9,ARP2,23,90,21,6.173333333333333
500,2019,9,22,10,ARP2,23,89,21,5.144444444444445
501,2019,9,22,11,ARP2,23,88,21,4.115555555555556
502,2019,9,22,12,ARP2,23,87,21,3.0866666666666664
503,2019,9,22,13,ARP2,23,87,20,3.0866666666666664
504,2019,9,22,14,ARP2,23,87,20,3.0866666666666664
505,2019,9,22,15,ARP2,23,87,20,2.5722222222222224
506,2019,9,22,16,ARP2,23,87,20,4.115555555555556
507,2019,9,22,17,ARP2,23,88,20,5.144444444444445
508,2019,9,22,18,ARP2,23,89,21,6.173333333333333
509,2019,9,22,19,ARP2,22,89,21,7.202222222222222
510,2019,9,22,20,ARP2,22,90,20,8.231111111111112
511,2019,9,22,21,ARP2,22,90,20,8.745555555555555
512,2019,9,22,22,ARP2,22,92,21,9.26
513,2019,9,22,23,ARP2,22,94,21,9.774444444444445
514,2019,9,23,0,ARP2,22,96,21,10.28888888888889
515,2019,9,23,1,ARP2,22,96,21,9.26
516,2019,9,23,2,ARP2,22,97,22,8.231111111111112
517,2019,9,23,3,ARP2,22,98,22,7.716666666666667
518,2019,9,23,4,ARP2,22,97,22,7.716666666666667
519,2019,9,23,5,ARP2,22,96,22,8.231111111111112
520,2019,9,23,6,ARP2,22,95,22,8.231111111111112
521,2019,9,23,7,ARP2,23,95,22,7.716666666666667
522,2019,9,23,8,ARP2,23,94,22,7.202222222222222
523,2019,9,23,9,ARP2,24,93,22,6.173333333333333
524,2019,9,23,10,ARP2,24,93,23,6.173333333333333
525,2019,9,23,11,ARP2,24,93,23,5.658888888888889
526,2019,9,23,12,ARP2,24,93,23,5.144444444444445
527,2019,9,23,13,ARP2,24,93,23,5.144444444444445
528,2019,9,23,14,ARP2,24,93,23,5.144444444444445
529,2019,9,23,15,ARP2,24,93,23,5.144444444444445
530,2019,9,23,16,ARP2,24,94,22,4.63
531,2019,9,23,17,ARP2,23,94,22,4.115555555555556
532,2019,9,23,18,ARP2,23,94,22,4.115555555555556
533,2019,9,23,19,ARP2,23,93,22,4.115555555555556
534,2019,9,23,20,ARP2,23,92,22,4.115555555555556
535,2019,9,23,21,ARP2,23,91,21,4.115555555555556
536,2019,9,23,22,ARP2,23,89,21,3.601111111111111
537,2019,9,23,23,ARP2,23,87,21,3.601111111111111
538,2019,9,24,0,ARP2,23,85,20,3.601111111111111
539,2019,9,24,1,ARP2,23,84,20,4.115555555555556
540,2019,9,24,2,ARP2,23,83,20,5.144444444444445
541,2019,9,24,3,ARP2,23,82,20,5.658888888888889
542,2019,9,24,4,ARP2,23,81,19,6.173333333333333
543,2019,9,24,5,ARP2,22,79,19,7.202222222222222
544,2019,9,24,6,ARP2,22,78,18,7.716666666666667
545,2019,9,24,7,ARP2,22,78,18,8.231111111111112
546,2019,9,24,8,ARP2,22,78,18,8.745555555555555
547,2019,9,24,9,ARP2,22,78,18,9.26
548,2019,9,24,10,ARP2,23,79,19,10.803333333333333
549,2019,9,24,11,ARP2,23,81,19,12.86111111111111
550,2019,9,24,12,ARP2,23,82,20,14.404444444444444
551,2019,9,24,13,ARP2,24,84,21,15.947777777777778
552,2019,9,24,14,ARP2,24,85,22,18.005555555555556
553,2019,9,24,15,ARP2,25,87,22,19.54888888888889
554,2019,9,24,16,ARP2,25,87,22,19.034444444444443
555,2019,9,24,17,ARP2,25,87,22,18.52
556,2019,9,24,18,ARP2,25,86,22,18.005555555555556
557,2019,9,24,19,ARP2,25,86,22,16.976666666666667
558,2019,9,24,20,ARP2,25,86,22,16.462222222222223
559,2019,9,24,21,ARP2,25,86,22,15.947777777777778
560,2019,9,24,22,ARP2,25,86,22,14.404444444444444
561,2019,9,24,23,ARP2,24,86,22,12.86111111111111
562,2019,9,25,0,ARP2,24,86,22,11.832222222222223
563,2019,9,25,1,ARP2,24,86,22,10.28888888888889
564,2019,9,25,2,ARP2,24,86,22,8.745555555555555
565,2019,9,25,3,ARP2,24,86,22,7.716666666666667
566,2019,9,25,4,ARP2,24,86,22,6.687777777777778
567,2019,9,25,5,ARP2,24,86,22,5.658888888888889
568,2019,9,25,6,ARP2,24,86,22,5.144444444444445
569,2019,9,25,7,ARP2,24,86,22,4.115555555555556
570,2019,9,25,8,ARP2,24,85,22,3.0866666666666664
571,2019,9,25,9,ARP2,25,85,22,2.5722222222222224
572,2019,9,25,10,ARP2,25,84,22,2.5722222222222224
573,2019,9,25,11,ARP2,25,83,22,2.5722222222222224
574,2019,9,25,12,ARP2,25,82,22,3.0866666666666664
575,2019,9,25,13,ARP2,25,80,22,3.0866666666666664
576,2019,9,25,14,ARP2,26,79,22,3.0866666666666664
577,2019,9,25,15,ARP2,26,78,22,3.601111111111111
578,2019,9,25,16,ARP2,26,79,22,4.115555555555556
579,2019,9,25,17,ARP2,25,80,22,4.63
580,2019,9,25,18,ARP2,25,82,22,5.144444444444445
581,2019,9,25,19,ARP2,25,83,22,5.658888888888889
582,2019,9,25,20,ARP2,24,84,22,6.687777777777778
583,2019,9,25,21,ARP2,24,85,21,7.202222222222222
584,2019,9,25,22,ARP2,24,85,21,7.202222222222222
585,2019,9,25,23,ARP2,24,85,21,7.202222222222222
586,2019,9,26,0,ARP2,24,85,21,7.716666666666667
587,2019,9,26,1,ARP2,23,85,21,7.716666666666667
588,2019,9,26,2,ARP2,23,85,21,7.716666666666667
589,2019,9,26,3,ARP2,23,85,20,8.231111111111112
590,2019,9,26,4,ARP2,23,84,20,8.231111111111112
591,2019,9,26,5,ARP2,23,83,20,8.231111111111112
592,2019,9,26,6,ARP2,23,83,20,8.231111111111112
593,2019,9,26,7,ARP2,23,82,20,8.231111111111112
594,2019,9,26,8,ARP2,24,81,20,8.231111111111112
595,2019,9,26,9,ARP2,24,81,20,8.231111111111112
596,2019,9,26,10,ARP2,24,80,20,8.231111111111112
597,2019,9,26,11,ARP2,24,80,20,8.231111111111112
598,2019,9,26,12,ARP2,24,80,21,7.716666666666667
599,2019,9,26,13,ARP2,24,80,21,7.716666666666667
600,2019,9,26,14,ARP2,25,79,21,7.716666666666667
601,2019,9,26,15,ARP2,25,79,21,7.202222222222222
602,2019,9,26,16,ARP2,25,80,21,7.202222222222222
603,2019,9,26,17,ARP2,24,81,21,7.202222222222222
604,2019,9,26,18,ARP2,24,82,21,7.202222222222222
605,2019,9,26,19,ARP2,24,83,21,7.202222222222222
606,2019,9,26,20,ARP2,23,84,21,7.202222222222222
607,2019,9,26,21,ARP2,23,85,21,7.202222222222222
608,2019,9,26,22,ARP2,23,85,21,6.687777777777778
609,2019,9,26,23,ARP2,23,86,21,6.687777777777778
610,2019,9,27,0,ARP2,23,86,21,6.173333333333333
611,2019,9,27,1,ARP2,23,87,21,5.658888888888889
612,2019,9,27,2,ARP2,23,88,21,5.658888888888889
613,2019,9,27,3,ARP2,23,88,21,5.144444444444445
614,2019,9,27,4,ARP2,23,88,21,5.144444444444445
615,2019,9,27,5,ARP2,23,87,21,5.144444444444445
616,2019,9,27,6,ARP2,23,87,21,4.63
617,2019,9,27,7,ARP2,24,87,21,4.63
618,2019,9,27,8,ARP2,24,87,21,4.63
619,2019,9,27,9,ARP2,24,86,21,4.63
620,2019,9,27,10,ARP2,24,86,22,4.115555555555556
621,2019,9,27,11,ARP2,24,86,22,3.601111111111111
622,2019,9,27,12,ARP2,25,86,22,3.0866666666666664
623,2019,9,27,13,ARP2,25,86,23,3.0866666666666664
624,2019,9,27,14,ARP2,25,86,23,2.5722222222222224
625,2019,9,27,15,ARP2,26,86,23,2.057777777777778
626,2019,9,27,16,ARP2,26,87,23,2.057777777777778
627,2019,9,27,17,ARP2,25,87,23,2.057777777777778
628,2019,9,27,18,ARP2,25,88,23,1.5433333333333332
629,2019,9,27,19,ARP2,25,89,23,1.5433333333333332
630,2019,9,27,20,ARP2,25,90,23,1.5433333333333332
631,2019,9,27,21,ARP2,25,91,23,1.5433333333333332
632,2019,9,27,22,ARP2,25,91,23,1.5433333333333332
633,2019,9,27,23,ARP2,25,91,23,1.5433333333333332
634,2019,9,28,0,ARP2,25,92,23,1.5433333333333332
635,2019,9,28,1,ARP2,25,92,23,2.057777777777778
636,2019,9,28,2,ARP2,24,92,23,2.057777777777778
637,2019,9,28,3,ARP2,24,93,23,2.057777777777778
638,2019,9,28,4,ARP2,24,92,23,2.5722222222222224
639,2019,9,28,5,ARP2,24,91,23,2.5722222222222224
640,2019,9,28,6,ARP2,24,91,23,3.0866666666666664
641,2019,9,28,7,ARP2,24,90,23,3.601111111111111
642,2019,9,28,8,ARP2,24,89,22,4.115555555555556
643,2019,9,28,9,ARP2,24,89,22,4.115555555555556
644,2019,9,28,10,ARP2,24,87,22,5.144444444444445
645,2019,9,28,11,ARP2,24,86,22,5.658888888888889
646,2019,9,28,12,ARP2,24,84,22,6.687777777777778
647,2019,9,28,13,ARP2,24,83,21,7.716666666666667
648,2019,9,28,14,ARP2,24,81,21,8.231111111111112
649,2019,9,28,15,ARP2,24,80,21,9.26
650,2019,9,28,16,ARP2,24,79,20,9.26
651,2019,9,28,17,ARP2,24,78,20,9.26
652,2019,9,28,18,ARP2,23,77,19,9.26
653,2019,9,28,19,ARP2,23,76,18,8.745555555555555
654,2019,9,28,20,ARP2,22,76,18,8.745555555555555
655,2019,9,28,21,ARP2,22,75,17,8.745555555555555
656,2019,9,28,22,ARP2,22,75,17,8.745555555555555
657,2019,9,28,23,ARP2,22,75,17,8.231111111111112
658,2019,9,29,0,ARP2,22,75,17,7.716666666666667
659,2019,9,29,1,ARP2,22,75,17,7.202222222222222
660,2019,9,29,2,ARP2,22,75,17,7.202222222222222
661,2019,9,29,3,ARP2,21,75,17,6.687777777777778
662,2019,9,29,4,ARP2,22,74,17,6.173333333333333
663,2019,9,29,5,ARP2,22,74,17,6.173333333333333
664,2019,9,29,6,ARP2,22,73,17,6.173333333333333
665,2019,9,29,7,ARP2,22,73,17,5.658888888888889
666,2019,9,29,8,ARP2,22,72,17,5.658888888888889
667,2019,9,29,9,ARP2,22,72,17,5.144444444444445
668,2019,9,29,10,ARP2,23,71,17,4.63
669,2019,9,29,11,ARP2,23,70,17,4.63
670,2019,9,29,12,ARP2,23,69,17,4.115555555555556
671,2019,9,29,13,ARP2,23,68,17,3.601111111111111
672,2019,9,29,14,ARP2,24,67,17,3.0866666666666664
673,2019,9,29,15,ARP2,24,66,17,3.0866666666666664
674,2019,9,29,16,ARP2,24,67,17,2.5722222222222224
675,2019,9,29,17,ARP2,23,68,17,2.5722222222222224
676,2019,9,29,18,ARP2,23,68,17,2.5722222222222224
677,2019,9,29,19,ARP2,23,69,17,2.057777777777778
678,2019,9,29,20,ARP2,23,70,17,2.057777777777778
679,2019,9,29,21,ARP2,23,71,17,1.5433333333333332
680,2019,9,29,22,ARP2,22,71,17,1.5433333333333332
681,2019,9,29,23,ARP2,22,71,17,1.5433333333333332
682,2019,9,30,0,ARP2,22,72,17,1.5433333333333332
683,2019,9,30,1,ARP2,22,72,17,1.5433333333333332
684,2019,9,30,2,ARP2,22,72,17,1.5433333333333332
685,2019,9,30,3,ARP2,22,73,17,1.5433333333333332
686,2019,9,30,4,ARP2,22,73,17,1.5433333333333332
687,2019,9,30,5,ARP2,22,73,17,2.057777777777778
688,2019,9,30,6,ARP2,22,73,17,2.057777777777778
689,2019,9,30,7,ARP2,23,73,17,2.5722222222222224
690,2019,9,30,8,ARP2,23,73,18,2.5722222222222224
691,2019,9,30,9,ARP2,23,73,18,3.0866666666666664
692,2019,9,16,0,ARP3,21,74,16,0.5144444444444445
693,2019,9,16,1,ARP3,21,75,16,0.5144444444444445
694,2019,9,16,2,ARP3,21,75,16,0.5144444444444445
695,2019,9,16,3,ARP3,21,75,16,1.028888888888889
696,2019,9,16,4,ARP3,20,75,16,0.5144444444444445
697,2019,9,16,5,ARP3,20,76,16,0.5144444444444445
698,2019,9,16,6,ARP3,20,76,16,1.028888888888889
699,2019,9,16,7,ARP3,21,76,17,1.028888888888889
700,2019,9,16,8,ARP3,22,72,17,0.5144444444444445
701,2019,9,16,9,ARP3,23,66,17,1.028888888888889
702,2019,9,16,10,ARP3,23,70,17,2.057777777777778
703,2019,9,16,11,ARP3,22,75,17,1.5433333333333332
704,2019,9,16,12,ARP3,22,80,18,2.5722222222222224
705,2019,9,16,13,ARP3,20,90,19,2.057777777777778
706,2019,9,16,14,ARP3,20,93,19,3.0866666666666664
707,2019,9,16,15,ARP3,20,90,18,4.115555555555556
708,2019,9,16,16,ARP3,20,85,18,3.0866666666666664
709,2019,9,16,17,ARP3,21,83,18,3.601111111111111
710,2019,9,16,18,ARP3,21,85,18,4.115555555555556
711,2019,9,16,19,ARP3,20,88,18,3.601111111111111
712,2019,9,16,20,ARP3,20,90,19,3.601111111111111
713,2019,9,16,21,ARP3,20,86,18,3.601111111111111
714,2019,9,16,22,ARP3,20,82,17,5.144444444444445
715,2019,9,16,23,ARP3,20,87,18,3.601111111111111
716,2019,9,17,0,ARP3,21,88,19,2.5722222222222224
717,2019,9,17,1,ARP3,21,89,19,3.0866666666666664
718,2019,9,17,2,ARP3,22,90,20,3.601111111111111
719,2019,9,17,3,ARP3,22,92,21,3.601111111111111
720,2019,9,17,4,ARP3,22,94,21,4.115555555555556
721,2019,9,17,5,ARP3,23,94,21,3.601111111111111
722,2019,9,17,6,ARP3,23,92,22,3.0866666666666664
723,2019,9,17,7,ARP3,23,91,21,2.5722222222222224
724,2019,9,17,8,ARP3,23,90,21,2.057777777777778
725,2019,9,17,9,ARP3,24,88,22,1.5433333333333332
726,2019,9,17,10,ARP3,24,86,22,1.5433333333333332
727,2019,9,17,11,ARP3,24,86,22,2.057777777777778
728,2019,9,17,12,ARP3,25,85,22,2.057777777777778
729,2019,9,17,13,ARP3,25,83,22,2.5722222222222224
730,2019,9,17,14,ARP3,26,78,22,3.0866666666666664
731,2019,9,17,15,ARP3,26,75,22,3.0866666666666664
732,2019,9,17,16,ARP3,26,75,22,2.5722222222222224
733,2019,9,17,17,ARP3,26,79,22,2.5722222222222224
734,2019,9,17,18,ARP3,25,82,22,2.5722222222222224
735,2019,9,17,19,ARP3,24,85,22,1.028888888888889
736,2019,9,17,20,ARP3,24,87,22,1.028888888888889
737,2019,9,17,21,ARP3,24,87,22,1.028888888888889
738,2019,9,17,22,ARP3,24,89,22,1.028888888888889
739,2019,9,17,23,ARP3,24,90,22,1.028888888888889
740,2019,9,18,0,ARP3,23,91,22,1.028888888888889
741,2019,9,18,1,ARP3,24,90,22,1.028888888888889
742,2019,9,18,2,ARP3,24,89,22,1.5433333333333332
743,2019,9,18,3,ARP3,24,88,22,1.5433333333333332
744,2019,9,18,4,ARP3,24,88,21,1.028888888888889
745,2019,9,18,5,ARP3,23,88,21,1.028888888888889
746,2019,9,18,6,ARP3,23,89,21,1.028888888888889
747,2019,9,18,7,ARP3,23,91,21,1.5433333333333332
748,2019,9,18,8,ARP3,23,94,22,2.057777777777778
749,2019,9,18,9,ARP3,23,91,22,3.0866666666666664
750,2019,9,18,10,ARP3,24,84,21,3.601111111111111
751,2019,9,18,11,ARP3,24,82,21,2.5722222222222224
752,2019,9,18,12,ARP3,24,82,21,2.057777777777778
753,2019,9,18,13,ARP3,25,79,21,2.057777777777778
754,2019,9,18,14,ARP3,25,79,21,2.5722222222222224
755,2019,9,18,15,ARP3,24,83,21,2.057777777777778
756,2019,9,18,16,ARP3,23,85,21,2.057777777777778
757,2019,9,18,17,ARP3,22,90,21,2.5722222222222224
758,2019,9,18,18,ARP3,22,91,21,3.0866666666666664
759,2019,9,18,19,ARP3,22,90,21,3.601111111111111
760,2019,9,18,20,ARP3,22,90,20,3.601111111111111
761,2019,9,18,21,ARP3,22,89,20,3.0866666666666664
762,2019,9,18,22,ARP3,23,89,21,3.0866666666666664
763,2019,9,18,23,ARP3,23,89,21,3.0866666666666664
764,2019,9,19,0,ARP3,23,89,21,3.0866666666666664
765,2019,9,19,1,ARP3,23,90,21,3.0866666666666664
766,2019,9,19,2,ARP3,23,90,21,2.057777777777778
767,2019,9,19,3,ARP3,23,90,21,1.5433333333333332
768,2019,9,19,4,ARP3,23,86,20,1.5433333333333332
769,2019,9,19,5,ARP3,23,84,20,1.5433333333333332
770,2019,9,19,6,ARP3,23,83,20,1.5433333333333332
771,2019,9,19,7,ARP3,23,83,20,1.5433333333333332
772,2019,9,19,8,ARP3,23,83,20,1.5433333333333332
773,2019,9,19,9,ARP3,25,77,21,1.028888888888889
774,2019,9,19,10,ARP3,25,79,21,0.5144444444444445
775,2019,9,19,11,ARP3,25,80,21,0.5144444444444445
776,2019,9,19,12,ARP3,24,81,21,0.5144444444444445
777,2019,9,19,13,ARP3,24,82,21,0.5144444444444445
778,2019,9,19,14,ARP3,24,83,21,0.5144444444444445
779,2019,9,19,15,ARP3,24,84,21,0.5144444444444445
780,2019,9,19,16,ARP3,24,86,21,1.028888888888889
781,2019,9,19,17,ARP3,23,87,21,1.5433333333333332
782,2019,9,19,18,ARP3,23,89,21,1.5433333333333332
783,2019,9,19,19,ARP3,23,88,21,2.057777777777778
784,2019,9,19,20,ARP3,23,86,20,2.057777777777778
785,2019,9,19,21,ARP3,22,85,20,2.057777777777778
786,2019,9,19,22,ARP3,22,84,20,1.5433333333333332
787,2019,9,19,23,ARP3,22,84,20,1.028888888888889
788,2019,9,20,0,ARP3,23,83,19,0.5144444444444445
789,2019,9,20,1,ARP3,22,85,20,0.5144444444444445
790,2019,9,20,2,ARP3,22,87,20,1.028888888888889
791,2019,9,20,3,ARP3,22,90,20,1.5433333333333332
792,2019,9,20,4,ARP3,21,92,20,1.028888888888889
793,2019,9,20,5,ARP3,21,94,20,0.5144444444444445
794,2019,9,20,6,ARP3,21,96,20,0.5144444444444445
795,2019,9,20,7,ARP3,21,95,20,0.5144444444444445
796,2019,9,20,8,ARP3,21,94,20,0.5144444444444445
797,2019,9,20,9,ARP3,22,92,20,0.5144444444444445
798,2019,9,20,10,ARP3,22,92,20,0.5144444444444445
799,2019,9,20,11,ARP3,22,92,21,0.5144444444444445
800,2019,9,20,12,ARP3,22,92,21,0.0
801,2019,9,20,13,ARP3,22,91,21,0.5144444444444445
802,2019,9,20,14,ARP3,22,89,21,1.028888888888889
803,2019,9,20,15,ARP3,22,88,20,1.5433333333333332
804,2019,9,20,16,ARP3,23,87,20,1.5433333333333332
805,2019,9,20,17,ARP3,23,85,20,1.028888888888889
806,2019,9,20,18,ARP3,23,83,20,1.028888888888889
807,2019,9,20,19,ARP3,23,84,20,0.5144444444444445
808,2019,9,20,20,ARP3,23,85,20,0.5144444444444445
809,2019,9,20,21,ARP3,23,85,20,0.5144444444444445
810,2019,9,20,22,ARP3,22,86,20,1.028888888888889
811,2019,9,20,23,ARP3,22,86,20,1.028888888888889
812,2019,9,21,0,ARP3,22,87,20,1.5433333333333332
813,2019,9,21,1,ARP3,22,87,20,1.5433333333333332
814,2019,9,21,2,ARP3,22,86,20,1.5433333333333332
815,2019,9,21,3,ARP3,22,86,20,1.5433333333333332
816,2019,9,21,4,ARP3,22,87,20,1.5433333333333332
817,2019,9,21,5,ARP3,22,88,20,1.5433333333333332
818,2019,9,21,6,ARP3,22,89,20,1.5433333333333332
819,2019,9,21,7,ARP3,22,90,20,2.057777777777778
820,2019,9,21,8,ARP3,21,90,20,2.057777777777778
821,2019,9,21,9,ARP3,21,91,20,2.057777777777778
822,2019,9,21,10,ARP3,21,91,20,2.5722222222222224
823,2019,9,21,11,ARP3,21,91,20,3.601111111111111
824,2019,9,21,12,ARP3,22,91,20,4.115555555555556
825,2019,9,21,13,ARP3,21,93,20,5.144444444444445
826,2019,9,21,14,ARP3,21,94,20,5.658888888888889
827,2019,9,21,15,ARP3,21,95,21,6.687777777777778
828,2019,9,21,16,ARP3,21,95,20,7.202222222222222
829,2019,9,21,17,ARP3,21,94,20,7.716666666666667
830,2019,9,21,18,ARP3,21,94,20,8.231111111111112
831,2019,9,21,19,ARP3,21,93,20,8.745555555555555
832,2019,9,21,20,ARP3,22,93,20,9.26
833,2019,9,21,21,ARP3,22,93,21,9.774444444444445
834,2019,9,21,22,ARP3,22,92,21,7.716666666666667
835,2019,9,21,23,ARP3,23,92,21,5.658888888888889
836,2019,9,22,0,ARP3,23,92,22,3.601111111111111
837,2019,9,22,1,ARP3,23,93,22,3.0866666666666664
838,2019,9,22,2,ARP3,22,94,21,2.5722222222222224
839,2019,9,22,3,ARP3,22,95,21,2.057777777777778
840,2019,9,22,4,ARP3,22,95,21,3.0866666666666664
841,2019,9,22,5,ARP3,22,95,21,4.115555555555556
842,2019,9,22,6,ARP3,22,94,21,5.144444444444445
843,2019,9,22,7,ARP3,22,96,21,6.173333333333333
844,2019,9,22,8,ARP3,22,97,21,7.716666666666667
845,2019,9,22,9,ARP3,22,98,22,9.26
846,2019,9,22,10,ARP3,22,98,21,9.774444444444445
847,2019,9,22,11,ARP3,21,98,21,10.28888888888889
848,2019,9,22,12,ARP3,21,97,21,10.28888888888889
849,2019,9,22,13,ARP3,21,97,21,10.803333333333333
850,2019,9,22,14,ARP3,21,96,20,11.317777777777778
851,2019,9,22,15,ARP3,21,96,20,12.346666666666666
852,2019,9,22,16,ARP3,21,95,20,11.832222222222223
853,2019,9,22,17,ARP3,21,95,20,11.832222222222223
854,2019,9,22,18,ARP3,21,95,20,11.832222222222223
855,2019,9,22,19,ARP3,21,94,20,11.317777777777778
856,2019,9,22,20,ARP3,21,94,20,11.317777777777778
857,2019,9,22,21,ARP3,21,93,20,11.317777777777778
858,2019,9,22,22,ARP3,21,94,20,10.28888888888889
859,2019,9,22,23,ARP3,21,94,20,9.774444444444445
860,2019,9,23,0,ARP3,21,94,20,8.745555555555555
861,2019,9,23,1,ARP3,22,94,21,8.745555555555555
862,2019,9,23,2,ARP3,22,95,21,8.745555555555555
863,2019,9,23,3,ARP3,22,95,21,8.745555555555555
864,2019,9,23,4,ARP3,22,94,21,9.26
865,2019,9,23,5,ARP3,22,94,21,9.774444444444445
866,2019,9,23,6,ARP3,22,93,21,10.28888888888889
867,2019,9,23,7,ARP3,22,93,21,10.28888888888889
868,2019,9,23,8,ARP3,22,93,21,10.28888888888889
869,2019,9,23,9,ARP3,22,93,21,10.28888888888889
870,2019,9,23,10,ARP3,22,93,21,9.26
871,2019,9,23,11,ARP3,22,94,21,7.716666666666667
872,2019,9,23,12,ARP3,22,95,22,6.687777777777778
873,2019,9,23,13,ARP3,22,95,22,6.173333333333333
874,2019,9,23,14,ARP3,22,96,22,5.658888888888889
875,2019,9,23,15,ARP3,22,97,22,5.144444444444445
876,2019,9,23,16,ARP3,22,97,22,5.144444444444445
877,2019,9,23,17,ARP3,22,97,22,4.63
878,2019,9,23,18,ARP3,22,96,21,4.63
879,2019,9,23,19,ARP3,22,96,21,4.63
880,2019,9,23,20,ARP3,22,95,21,4.115555555555556
881,2019,9,23,21,ARP3,22,95,21,4.115555555555556
882,2019,9,23,22,ARP3,22,95,21,3.601111111111111
883,2019,9,23,23,ARP3,22,95,21,3.601111111111111
884,2019,9,24,0,ARP3,22,95,21,3.0866666666666664
885,2019,9,24,1,ARP3,22,95,21,3.0866666666666664
886,2019,9,24,2,ARP3,22,95,21,3.0866666666666664
887,2019,9,24,3,ARP3,22,95,21,3.0866666666666664
888,2019,9,24,4,ARP3,22,95,21,3.0866666666666664
889,2019,9,24,5,ARP3,22,95,21,3.601111111111111
890,2019,9,24,6,ARP3,22,95,21,4.115555555555556
891,2019,9,24,7,ARP3,22,95,22,4.63
892,2019,9,24,8,ARP3,23,95,22,5.144444444444445
893,2019,9,24,9,ARP3,23,95,22,5.658888888888889
894,2019,9,24,10,ARP3,23,92,22,6.687777777777778
895,2019,9,24,11,ARP3,24,90,22,7.716666666666667
896,2019,9,24,12,ARP3,24,88,22,8.745555555555555
897,2019,9,24,13,ARP3,25,86,22,9.774444444444445
898,2019,9,24,14,ARP3,25,83,22,10.803333333333333
899,2019,9,24,15,ARP3,26,81,22,11.317777777777778
900,2019,9,24,16,ARP3,26,82,23,10.803333333333333
901,2019,9,24,17,ARP3,26,82,23,10.28888888888889
902,2019,9,24,18,ARP3,26,82,23,9.774444444444445
903,2019,9,24,19,ARP3,26,82,23,9.26
904,2019,9,24,20,ARP3,26,83,23,8.231111111111112
905,2019,9,24,21,ARP3,26,83,23,7.716666666666667
906,2019,9,24,22,ARP3,26,83,23,7.716666666666667
907,2019,9,24,23,ARP3,26,83,23,7.202222222222222
908,2019,9,25,0,ARP3,26,84,23,6.687777777777778
909,2019,9,25,1,ARP3,26,84,23,6.687777777777778
910,2019,9,25,2,ARP3,25,84,23,6.173333333333333
911,2019,9,25,3,ARP3,25,84,23,5.658888888888889
912,2019,9,25,4,ARP3,25,84,22,5.658888888888889
913,2019,9,25,5,ARP3,25,84,22,5.144444444444445
914,2019,9,25,6,ARP3,25,84,22,5.144444444444445
915,2019,9,25,7,ARP3,25,83,22,4.63
916,2019,9,25,8,ARP3,25,83,22,4.63
917,2019,9,25,9,ARP3,25,83,22,4.115555555555556
918,2019,9,25,10,ARP3,25,83,22,4.63
919,2019,9,25,11,ARP3,25,84,22,4.63
920,2019,9,25,12,ARP3,25,84,22,4.63
921,2019,9,25,13,ARP3,25,84,23,4.63
922,2019,9,25,14,ARP3,25,85,23,5.144444444444445
923,2019,9,25,15,ARP3,26,85,23,5.144444444444445
